Model,Norm,Dataset,Batch Size,Trace,Eigen Mean,Eigen Variance,Max Eigen,Test Accuracy,Class Similarity,Mom & WD,Train Accuracy,SkipInit,Success,P Grouping,Gen. Ratio
ViT,GroupNorm,CIFAR-100,256,9.135462997166482e-05,0.0196990716788285,0.3151446165235811,22.148123,33.87777777777778,0.21318947,False,99.94362113402062,True,True,0.5,0.3389688845909331
ViT,GroupNorm,CIFAR-100,256,8.176529220014338e-05,0.0063160851078104,0.172156857738728,50.146097,34.67777777777778,0.21813107,False,99.94764819587628,True,True,0.25,0.34695941729230745
ViT,GroupNorm,CIFAR-100,256,9.685744014779885e-05,0.0063245546447867,0.1751123255483582,39.606706,32.63333333333333,0.20487627,False,99.94764819587628,True,True,0.125,0.3265042642061861
ViT,GroupNorm,CIFAR-100,256,9.723293326768166e-05,0.0172389851272557,0.3216454533725622,22.618315000000003,32.93333333333333,0.21070357,False,99.95570231958764,True,True,0.0625,0.32947928501403373
ViT,GroupNorm,CIFAR-100,256,6.840564173212757e-05,0.0198698383396963,0.3959137228838496,19.50937,33.91111111111111,0.195152,False,99.95167525773196,True,True,0.03125,0.3392750649118095
ViT,GroupNorm,CIFAR-100,256,7.47419769200634e-05,0.009380797978377,0.2241397796970588,44.20559,33.95555555555556,0.21957843,False,99.95570231958764,True,True,1e-07,0.33970603745036687
ViT,GroupNorm,CIFAR-100,256,8.834881695965615e-05,0.0083359653170625,0.2977080463890374,38.3006,33.577777777777776,0.20116414,False,99.94764819587628,True,True,8.0,0.3359536555774921
ViT,GroupNorm,CIFAR-100,256,8.720127137259929e-05,0.0144465183292951,0.3355993431967686,41.56235,33.733333333333334,0.22003645,False,99.95167525773196,True,True,16.0,0.3374964276121407
ViT,GroupNorm,CIFAR-100,256,9.18378096537222e-05,0.0313023229907419,0.6334067304288334,18.040014000000003,34.51111111111111,0.21393847,False,99.95570231958764,True,True,32.0,0.3452640550788087
ViT,GroupNorm,CIFAR-100,256,9.357188965110271e-05,0.025067054941378,0.4758197259855664,20.108976,33.81111111111111,0.19601136,False,99.94764819587628,True,True,64.0,0.33828821109275603
ResNet-56,Instance_Normalization,CIFAR-10,16,0.00022789116501137292,0.1351490059943219,11.931000685655022,14.831583,84.21111111111111,0.758941,True,92.22951344430216,False,True,32.0,0.9130603422511451
ResNet-56,Instance_Normalization,CIFAR-10,256,5.833638171865402e-05,0.1909919363956031,116.75166381332136,2.021336,85.96666666666667,0.4520817,True,99.9194587628866,False,True,32.0,0.8603596109409425
ResNet-56,Instance_Normalization,CIFAR-10,256,2.193166132213258e-05,0.2029097217850038,382.4668345198979,0.7557973,88.24444444444444,0.7939915,True,100.0,True,True,32.0,0.8824444444444444
ResNet-56,Instance_Normalization,CIFAR-10,16,0.00020854199684279813,0.0815790155585622,3.1255973996492417,22.189300000000003,82.1,0.873772,True,88.5043213828425,True,True,32.0,0.9276383199963831
ResNet-56,Instance_Normalization,CIFAR-10,16,0.001127735791509891,0.0652031884732122,1.7270544652779456,169.58909,61.72222222222222,0.8585134,False,65.43293854033291,False,True,32.0,0.9432897803325246
ResNet-56,Instance_Normalization,CIFAR-10,256,0.0015272415988825008,0.585736606191453,131.01581791191464,23.304744000000003,76.27777777777777,0.69761693,False,97.0924613402062,False,True,32.0,0.7856199824876721
ResNet-56,Instance_Normalization,CIFAR-10,256,0.0008700396525790996,0.2776729545273277,24.028860595122755,31.3423,76.28888888888889,0.8667452,False,93.25869845360825,True,True,32.0,0.8180351018606481
ResNet-56,Instance_Normalization,CIFAR-10,16,0.0001227408058222135,0.0410017356684842,0.8604486690232798,28.578136,38.27777777777778,0.9580096,False,37.41197183098591,True,True,32.0,1.0231424836601308
ResNet-56,Instance_Normalization,CIFAR-100,16,0.0005809128791244351,0.1417314972920207,5.741483529692314,38.221956,39.53333333333333,0.7693813,True,44.514244558258646,False,True,32.0,0.8881052284644194
ResNet-56,Instance_Normalization,CIFAR-100,256,0.0001961731006983244,0.969162619694206,4628.345806221454,1.7486572,57.644444444444446,0.6511535,True,99.88321520618555,False,True,32.0,0.5771184310141695
ResNet-56,Instance_Normalization,CIFAR-100,256,0.0002964072951525175,0.5863149027044295,682.9664077930968,4.53418,56.8,0.7904614,True,99.4080219072165,True,True,32.0,0.5713824589831882
ResNet-56,Instance_Normalization,CIFAR-100,16,0.0004094439323981163,0.0961103865040851,2.683167428326292,39.52643,33.51111111111111,0.8765079,True,35.4553457106274,True,True,32.0,0.945163851584346
ResNet-56,Instance_Normalization,CIFAR-100,16,0.000843006299926203,0.07281811834219,0.8081505830184189,105.533994,7.411111111111111,0.8995669,False,7.742477592829705,False,True,32.0,0.9572014929658341
ResNet-56,Instance_Normalization,CIFAR-100,256,0.003885590380559124,0.8643433750414031,170.26500186822545,41.210428,33.51111111111111,0.8213335,False,55.51707474226804,False,True,32.0,0.603618098876477
ResNet-56,Instance_Normalization,CIFAR-100,256,0.0010254591085788135,0.2578844544310193,19.740377957987214,37.00243,34.2,0.92533857,False,38.47454896907217,True,True,32.0,0.8888993091898681
ResNet-56,Instance_Normalization,CIFAR-100,16,7.2454905614598e-06,0.1404931750423115,467.8399418740057,0.22828212,1.522222222222222,0.93340665,False,1.404449423815621,True,True,32.0,1.0838569167458054
VGG,Instance_Normalization,CIFAR-10,16,0.00013147822006339576,0.0069048869885455,0.169255870231439,89.10908,78.12222222222222,0.90080565,True,91.06914212548016,False,True,32.0,0.8578341730130833
VGG,Instance_Normalization,CIFAR-10,256,5.122076554374653e-06,0.0019021601949802,0.1113366991453729,5.776543,79.7,0.6307139,True,99.987918814433,False,True,32.0,0.7970962986829916
VGG,Instance_Normalization,CIFAR-10,256,5.0700234860546815e-06,0.0044663604547176,0.1283609498402013,5.3559034,80.93333333333334,0.63481206,True,99.987918814433,True,True,32.0,0.8094311222092445
VGG,Instance_Normalization,CIFAR-10,16,0.00012087105870225556,0.0134798391188469,0.18101711587143,42.704416,79.02222222222223,0.89930665,True,91.19718309859157,True,True,32.0,0.8664984984984984
VGG,Instance_Normalization,CIFAR-10,16,0.0001321127577278837,0.0162572528169517,0.3691842461012563,66.747366,40.41111111111111,0.9404976,False,41.585307298335465,False,True,32.0,0.9717641574991716
VGG,Instance_Normalization,CIFAR-10,256,0.00014422484613225249,0.0113820533127876,0.1854737345478527,51.809557,65.74444444444444,0.8434763,False,99.24693943298968,False,True,32.0,0.662432965893465
VGG,Instance_Normalization,CIFAR-10,256,0.00016901638253808532,0.0255313321948779,0.2977348483339352,32.589586,66.44444444444444,0.8457597,False,99.230831185567,True,True,32.0,0.6695947585099812
VGG,Instance_Normalization,CIFAR-10,16,0.0001186815096315435,0.0075297975250882,0.2431196569014223,85.03055,37.17777777777778,0.93789077,False,38.712387964148526,True,True,32.0,0.9603586792994545
VGG,Instance_Normalization,CIFAR-100,16,0.0001849520427435621,0.020932910141399,0.2436148902130966,49.155172,12.633333333333333,0.932704,True,15.568982074263763,False,True,32.0,0.8114424740854965
VGG,Instance_Normalization,CIFAR-100,256,6.380114478120022e-05,0.015125493210163,0.1625728933412798,25.026483,38.355555555555554,0.7189171,True,99.9073775773196,False,True,32.0,0.3839111433574733
VGG,Instance_Normalization,CIFAR-100,256,5.9970674727187306e-05,0.036946373498604,1.0205004264611384,7.7381647,38.34444444444444,0.7178102,True,99.90335051546391,True,True,32.0,0.383815400050163
VGG,Instance_Normalization,CIFAR-100,16,0.0001773994832562951,0.0094839825610514,0.1295271079294913,106.67831,13.055555555555555,0.93448645,True,15.580985915492958,True,True,32.0,0.8379158819836786
VGG,Instance_Normalization,CIFAR-100,16,0.00011749950258125101,0.0046609454413001,0.3746054578750499,127.48925,3.7777777777777777,0.9906688,False,4.673495518565941,False,True,32.0,0.8083409436834094
VGG,Instance_Normalization,CIFAR-100,256,0.0005409966458563318,0.0291220593151943,0.5647097012036042,82.82715400000001,8.422222222222222,0.92530656,False,13.63965850515464,False,True,32.0,0.6174804317160384
VGG,Instance_Normalization,CIFAR-100,256,0.00048181503578261913,0.0799386759095126,1.387983204405856,32.49478,8.533333333333333,0.92711884,False,12.338917525773196,True,True,32.0,0.6915787641427328
VGG,Instance_Normalization,CIFAR-100,16,0.00010371769791607858,0.0017152723496548,0.2245695919015947,206.7411,4.233333333333333,0.9896293,False,4.809539052496799,True,True,32.0,0.8801952301719357
ViT,Instance_Normalization,CIFAR-10,16,8.804659789089359e-05,0.0328367378457729,0.6437908255282395,24.223755,64.84444444444445,0.58924234,True,70.73463508322664,True,True,32.0,0.9167283377958794
ViT,Instance_Normalization,CIFAR-10,256,8.411509588616459e-05,0.0144719808553609,0.2423435779910199,52.39571,61.888888888888886,0.97496575,True,72.3864368556701,True,True,32.0,0.8549790758769896
ViT,Instance_Normalization,CIFAR-10,16,0.0007713611044349688,0.0367010876503396,0.939371475874038,191.62232,64.9,0.55935836,False,75.06001920614597,True,True,32.0,0.864641398795245
ViT,Instance_Normalization,CIFAR-10,256,0.00039678522532476273,0.0766775365042238,1.6669507447926353,29.692884000000003,58.7,0.4246987,False,99.54494201030928,True,True,32.0,0.5896834014320967
ViT,Instance_Normalization,CIFAR-100,16,0.00026572065943408454,0.1023094888607709,4.472218922024634,22.967596,36.72222222222222,0.32832977,True,52.772887323943664,True,True,32.0,0.6958539523677137
ViT,Instance_Normalization,CIFAR-100,256,9.824580865365843e-06,0.0557195899928258,16.052866603817193,1.3391516,37.68888888888889,0.5927196,True,99.95167525773196,True,True,32.0,0.3770711075297699
ViT,Instance_Normalization,CIFAR-100,16,0.0019327410181139324,0.104318054023391,2.042404154199827,166.14973999999998,36.12222222222222,0.33854452,False,55.49375800256082,True,True,32.0,0.65092405925285
ViT,Instance_Normalization,CIFAR-100,256,0.0003826932121060724,0.0869593128857753,2.4464706223954766,24.125213,31.666666666666668,0.19333762,False,99.9597293814433,True,True,32.0,0.31679424166733816
ResNet-56,LayerNorm,CIFAR-10,16,0.00023766359947306273,0.0259473154942878,0.4707726418935107,51.64132,79.36666666666666,0.70390356,True,81.17797695262485,False,True,32.0,0.9776871713985277
ResNet-56,LayerNorm,CIFAR-10,256,0.00029242373783655134,0.0627968202845738,1.2888878819917648,37.128797,77.97777777777777,0.5738661,True,90.57264819587628,False,True,32.0,0.8609417890613036
ResNet-56,LayerNorm,CIFAR-10,256,2.4951591232685435e-05,0.0579005024867057,7.845338681608066,2.7640264,87.06666666666666,0.5256559,True,100.0,True,True,32.0,0.8706666666666666
ResNet-56,LayerNorm,CIFAR-10,16,0.00022647713261333372,0.0315563927101389,0.9570285414535978,55.91436,77.67777777777778,0.79425526,True,79.67349551856594,True,True,32.0,0.9749512968171063
ResNet-56,LayerNorm,CIFAR-10,16,0.0015507508185444504,0.0254208359786706,1.7003432724107028,389.11052,65.6,0.8408709,False,67.23351472471191,False,True,32.0,0.9757038624055228
ResNet-56,LayerNorm,CIFAR-10,256,0.0006470941965182511,0.0747820858321483,1.6009690041390463,72.964346,76.73333333333333,0.71451604,False,81.92654639175258,False,True,32.0,0.9366113514222048
ResNet-56,LayerNorm,CIFAR-10,256,0.0002666663205381931,0.0537684508878757,2.2655151528127027,50.804037,69.4888888888889,0.8608957,False,71.4159149484536,True,True,32.0,0.9730168540029824
ResNet-56,LayerNorm,CIFAR-10,16,0.0010962243754873695,0.0062092113481224,0.4789416644426839,439.1858,56.31111111111111,0.82160527,False,56.95422535211268,True,True,32.0,0.9887082260003434
ResNet-56,LayerNorm,CIFAR-100,16,0.0005984913143334484,0.0435712549084731,0.9789804406832456,97.02361,41.96666666666667,0.77506864,True,43.96206786171575,False,True,32.0,0.9546108431176238
ResNet-56,LayerNorm,CIFAR-100,256,0.0004846934618746038,0.2509067622426221,36.50000722916048,16.458563,60.0,0.65753293,True,93.63321520618555,False,True,32.0,0.6407982452367641
ResNet-56,LayerNorm,CIFAR-100,256,0.00021994237556957074,0.2989048360371259,128.05844967593862,6.0922735,59.06666666666667,0.6191608,True,99.2590206185567,True,True,32.0,0.5950760575570703
ResNet-56,LayerNorm,CIFAR-100,16,0.00042462697307220674,0.0457763410824856,0.97562884314773,69.83605,45.0,0.7823943,True,47.95134443021767,True,True,32.0,0.9384512683578105
ResNet-56,LayerNorm,CIFAR-100,16,0.0021072563089382015,0.0549179358789808,3.433350684768332,310.64452,28.11111111111111,0.8186683,False,30.02960947503201,False,True,32.0,0.936113109778666
ResNet-56,LayerNorm,CIFAR-100,256,0.0009852901870075152,0.110937396012388,3.30234716415622,78.42038500000001,39.577777777777776,0.81159705,False,44.20103092783505,False,True,32.0,0.8954039520570133
ResNet-56,LayerNorm,CIFAR-100,256,0.0008910875609533007,0.1117968345488471,3.45049251670267,66.10987,46.8,0.8112199,False,51.719555412371136,True,True,32.0,0.9048801681850034
ResNet-56,LayerNorm,CIFAR-100,16,0.0011419116511363237,0.026177659805512,1.2687334047665502,264.80016,19.122222222222224,0.84640104,False,19.594270166453263,True,True,32.0,0.9759088784516599
VGG,LayerNorm,CIFAR-10,16,0.00010044506180711164,0.0454124473272148,1.1814429937071893,19.174997,79.93333333333334,0.47919664,True,92.34555057618438,False,True,32.0,0.8655894391726967
VGG,LayerNorm,CIFAR-10,256,2.904100164223177e-06,0.0074976756005951,0.2469968227791971,2.2144628,83.16666666666667,0.2577649,True,100.0,False,True,32.0,0.8316666666666667
VGG,LayerNorm,CIFAR-10,256,3.2702567224161233e-06,0.0032533643769677,0.1316550855488126,2.044292,83.07777777777778,0.27324575,True,100.0,True,True,32.0,0.8307777777777778
VGG,LayerNorm,CIFAR-10,16,9.353590947583544e-05,0.0479081613911461,1.290672650915852,19.861841,80.2,0.48013628,True,92.70566581306018,True,True,32.0,0.86510354352799
VGG,LayerNorm,CIFAR-10,16,0.0008363200355514321,0.0433733897993502,0.6832230548939784,169.78502,71.04444444444445,0.6811477,False,82.09026888604353,False,True,32.0,0.8654429496761337
VGG,LayerNorm,CIFAR-10,256,3.756287864371672e-05,0.0100253676630057,0.1432842231171701,18.050232,73.06666666666666,0.45913625,False,100.0,False,True,32.0,0.7306666666666666
VGG,LayerNorm,CIFAR-10,256,3.731024094808153e-05,0.0239357860307681,0.474060414508238,10.005038,71.65555555555555,0.44805104,False,100.0,True,True,32.0,0.7165555555555555
VGG,LayerNorm,CIFAR-10,16,0.0008564012937728612,0.0542113272288944,1.7274656639915371,181.74239,70.58888888888889,0.68530357,False,81.68613956466069,True,True,32.0,0.8641476909679702
VGG,LayerNorm,CIFAR-100,16,0.0003523538770811832,0.0927710375502063,2.5310046566977387,37.69057,48.53333333333333,0.5913444,True,69.1101152368758,False,True,32.0,0.7022609232669446
VGG,LayerNorm,CIFAR-100,256,8.312511989929527e-06,0.0127093869969871,0.4265906534002323,2.9301896,51.0,0.51356465,True,99.9597293814433,False,True,32.0,0.5102054628958183
VGG,LayerNorm,CIFAR-100,256,6.777116037161935e-06,0.0127847724950432,0.486516540076137,2.4096968,50.23333333333333,0.51649094,True,99.95570231958764,True,True,32.0,0.5025559539637133
VGG,LayerNorm,CIFAR-100,16,0.0003451502189757916,0.1108874594371124,4.3203817764145445,30.562158,48.833333333333336,0.5858514,True,69.67029449423815,True,True,32.0,0.700920438012099
VGG,LayerNorm,CIFAR-100,16,0.00133066250980449,0.0446331989430735,0.6999343910413063,275.26558,33.577777777777776,0.69995993,False,39.94478233034571,False,True,32.0,0.8406048504680178
VGG,LayerNorm,CIFAR-100,256,0.0004007592661082712,0.3686406846872473,122.81698904210656,9.672627,41.65555555555556,0.62596196,False,99.95570231958764,False,True,32.0,0.4167401617805711
VGG,LayerNorm,CIFAR-100,256,0.0004192764021837891,0.3536592441103214,104.8507369974098,10.496096,41.1,0.6320858,False,99.9597293814433,True,True,32.0,0.4111655789219241
VGG,LayerNorm,CIFAR-100,16,0.0012842049400152654,0.052519903368995,1.0683732965607535,245.46314,34.422222222222224,0.7007804,False,40.1608514724712,True,True,32.0,0.8571088749404978
ViT,LayerNorm,CIFAR-10,16,8.037577039859553e-05,0.0250342153902782,0.4210010594233332,28.84063,60.888888888888886,0.90292835,True,65.56097951344431,True,True,32.0,0.928736717187129
ViT,LayerNorm,CIFAR-10,256,0.0001983394314318038,0.0632897878498613,1.6241854662023023,28.107202,58.13333333333333,0.63784885,True,93.26272551546391,True,True,32.0,0.6233286987060467
ViT,LayerNorm,CIFAR-10,16,0.0006091828294589245,0.0323680088326221,1.4977217297479868,201.63099,61.6,0.57153314,False,66.62532010243278,True,True,32.0,0.924573419013873
ViT,LayerNorm,CIFAR-10,256,0.0007922563481668529,0.1421988461446832,4.606204300595442,47.345228,59.08888888888889,0.59125215,False,97.1850837628866,True,True,32.0,0.6080036832921264
ViT,LayerNorm,CIFAR-100,16,0.00024155670658697367,0.0746061645430724,2.159379477026356,28.641258,36.43333333333333,0.6021273,True,45.73463508322664,True,True,32.0,0.7966245552639251
ViT,LayerNorm,CIFAR-100,256,1.3542003933039934e-05,0.0609645776314528,16.08396038530227,1.5344397,36.8,0.3504902,True,99.93556701030928,True,True,32.0,0.3682372662798194
ViT,LayerNorm,CIFAR-100,16,0.0017301748283567319,0.0952801886615965,2.248945156189361,174.69411,36.62222222222222,0.43724027,False,47.73927656850192,True,True,32.0,0.7671298112293837
ViT,LayerNorm,CIFAR-100,256,7.423533751181138e-05,0.0180182267229339,0.3462043004299067,24.716491,33.833333333333336,0.19025494,False,99.95167525773196,True,True,32.0,0.3384969110932044
ResNet-56,Plain,CIFAR-10,16,,,,,,,True,,False,False,32.0,
ResNet-56,Plain,CIFAR-10,256,,,,,,,True,,False,False,32.0,
ResNet-56,Plain,CIFAR-10,256,1.2427266112113161e-05,0.0080219360374705,0.1541434046218867,7.5315135,86.22222222222223,0.44291925,True,99.99597293814432,True,True,32.0,0.8622569458427862
ResNet-56,Plain,CIFAR-10,16,0.00017981841794741766,0.0784041132729857,2.951797998288532,26.345533000000003,81.55555555555556,0.6062885,True,87.38396286811779,True,True,32.0,0.9333011788289045
ResNet-56,Plain,CIFAR-10,16,,,,,,,False,,False,False,32.0,
ResNet-56,Plain,CIFAR-10,256,,,,,,,False,,False,False,32.0,
ResNet-56,Plain,CIFAR-10,256,0.000632890717350877,0.1135694295910406,3.244978071089466,48.50104,76.64444444444445,0.63435376,False,89.24371778350516,True,True,32.0,0.8588217338768306
ResNet-56,Plain,CIFAR-10,16,0.0013083378851874805,0.0157920633649101,3.44458767554728,492.92345,59.58888888888889,0.8723233,False,60.00720230473752,True,True,32.0,0.9930289465300467
ResNet-56,Plain,CIFAR-100,16,,,,,,,True,,False,False,32.0,
ResNet-56,Plain,CIFAR-100,256,,,,,,,True,,False,False,32.0,
ResNet-56,Plain,CIFAR-100,256,7.486389493263637e-05,0.0481800013702399,1.538873182119663,8.970175,54.48888888888889,0.5576262,True,99.94764819587628,True,True,32.0,0.5451742974692328
ResNet-56,Plain,CIFAR-100,16,0.0004988779476012303,0.0949531327077087,2.476972154245888,42.637228,51.31111111111111,0.619445,True,58.67077464788732,True,True,32.0,0.874559973326665
ResNet-56,Plain,CIFAR-100,16,,,,,,,False,,False,False,32.0,
ResNet-56,Plain,CIFAR-100,256,,,,,,,False,,False,False,32.0,
ResNet-56,Plain,CIFAR-100,256,0.0033300967537390905,0.5479002774548075,54.88018363570371,54.565664,43.05555555555556,0.7059659,False,76.4014175257732,True,True,32.0,0.5635439360929557
ResNet-56,Plain,CIFAR-100,16,0.001970080556275334,0.0408768292068726,6.642829487411642,468.91033,20.81111111111111,0.83236563,False,20.574583866837383,True,True,32.0,1.0114960888543154
VGG,Plain,CIFAR-10,16,9.170331093719472e-05,0.0535716844296516,1.9576157624245607,14.477931,78.15555555555555,0.47799292,True,93.0537772087068,False,True,32.0,0.8398966479379274
VGG,Plain,CIFAR-10,256,2.7135161572059637e-06,0.0019887276707745,0.1075426515451359,3.7108104,78.4888888888889,0.3103754,True,100.0,False,True,32.0,0.784888888888889
VGG,Plain,CIFAR-10,256,3.908355372227446e-06,0.0036771626436115,0.1121404504438862,8.638214,79.88888888888889,0.33274513,True,100.0,True,True,32.0,0.7988888888888889
VGG,Plain,CIFAR-10,16,8.903238111344706e-05,0.0584912154414166,2.46699021478042,13.500349,79.1,0.48739365,True,93.1578104993598,True,True,32.0,0.8490968129885748
VGG,Plain,CIFAR-10,16,0.0004549152402232479,0.0197366588904777,0.7416262800836098,220.12382,65.43333333333334,0.8172406,False,70.89068501920615,False,True,32.0,0.9230173656187091
VGG,Plain,CIFAR-10,256,4.698800729940665e-05,0.005260383159309,0.1282678018111087,46.737142,67.16666666666667,0.59060484,False,100.0,False,True,32.0,0.6716666666666667
VGG,Plain,CIFAR-10,256,5.069921126163521e-05,0.0054359259662218,0.1240077962183406,37.868612,66.43333333333334,0.5848718,False,100.0,True,True,32.0,0.6643333333333333
VGG,Plain,CIFAR-10,16,0.000461904743797215,0.0191393034262873,0.7082559471050184,210.34263,64.94444444444444,0.8179745,False,71.04673495518566,True,True,32.0,0.9141087832594929
VGG,Plain,CIFAR-100,16,0.0004989951227362302,0.1796057551095518,11.829879007883372,25.999193,39.05555555555556,0.47993094,True,70.17845710627401,False,True,32.0,0.5565177287441955
VGG,Plain,CIFAR-100,256,1.8588979265981376e-05,0.0047835322617967,0.1281989671615415,20.526716,37.766666666666666,0.33540007,True,99.94764819587628,False,True,32.0,0.3778644855419907
VGG,Plain,CIFAR-100,256,1.7953675444209294e-05,0.0071686135716793,0.1324776355636443,12.692281,36.7,0.3332088,True,99.94764819587628,True,True,32.0,0.3671922317579274
VGG,Plain,CIFAR-100,16,0.0005108892839314615,0.1755233006750537,10.982209308980012,26.776392,37.74444444444445,0.4772298,True,69.19414212548016,True,True,32.0,0.5454861247646768
VGG,Plain,CIFAR-100,16,0.0011977572863644962,0.0533233061901661,1.6487331733459636,226.4457,31.72222222222222,0.7376976,False,40.23287451984635,False,True,32.0,0.788465219072877
VGG,Plain,CIFAR-100,256,0.00015408502893485106,0.0120121608967179,0.1659393554623836,60.159788,29.022222222222226,0.57934386,False,99.94764819587628,False,True,32.0,0.2903742383747219
VGG,Plain,CIFAR-100,256,0.0001537677954693313,0.0091783995651544,0.190596610853293,97.27618,29.92222222222222,0.5823904,False,99.95570231958764,True,True,32.0,0.29935482946787884
VGG,Plain,CIFAR-100,16,0.0012485416725399306,0.0501457342095989,0.8330531840460035,239.05926,30.944444444444443,0.7325257,False,40.23287451984635,True,True,32.0,0.769133322282999
ViT,Plain,CIFAR-10,16,0.00010864957814077725,0.0340926989108902,0.6249443316089869,28.560743,70.38888888888889,0.77048796,True,77.58082586427656,True,True,32.0,0.9072974939971691
ViT,Plain,CIFAR-10,256,,,,,,,True,,True,False,32.0,
ViT,Plain,CIFAR-10,16,0.00041469166530275816,0.0227822635581056,0.7641433704867618,175.07209,59.56666666666667,0.7926604,False,64.0685019206146,True,True,32.0,0.9297340328087269
ViT,Plain,CIFAR-10,256,,,,,,,False,,True,False,32.0,
ViT,Plain,CIFAR-100,16,0.00028819980358411055,0.0741216663692285,1.845599006364984,34.368875,49.32222222222222,0.68702865,True,65.87307938540333,True,True,32.0,0.7487462660376467
ViT,Plain,CIFAR-100,256,,,,,,,True,,True,False,32.0,
ViT,Plain,CIFAR-100,16,0.0010839287994049288,0.0665330329775347,1.2969942080553123,126.3439,32.022222222222226,0.6869033,False,41.653329065300895,True,True,32.0,0.7687794214964245
ViT,Plain,CIFAR-100,256,,,,,,,False,,True,False,32.0,
ResNet-56,Variance_Normalization,CIFAR-10,16,0.0006195503219221156,0.0260722548564488,2.9155874654743337,194.39884,83.5111111111111,0.61018044,True,86.68774007682458,False,True,32.0,0.9633554991409595
ResNet-56,Variance_Normalization,CIFAR-10,256,0.0007626413913575976,0.0288766958211464,0.4578938164338763,158.30366999999998,72.23333333333333,0.6715039,True,96.27094072164948,False,True,32.0,0.7503129479349675
ResNet-56,Variance_Normalization,CIFAR-10,256,2.826674927201689e-05,0.0228483850905216,0.7224304354879589,4.5636804,88.7,0.34193566,True,100.0,True,True,32.0,0.887
ResNet-56,Variance_Normalization,CIFAR-10,16,0.00033550780959922753,0.0409023699590098,1.186258869231023,71.09455,82.68888888888888,0.62058175,True,88.83242637644047,True,True,32.0,0.9308412734161122
ResNet-56,Variance_Normalization,CIFAR-10,16,0.017536938568499687,-0.0743880452607643,23.385464298282287,6129.0256,76.43333333333334,0.7139218,False,77.77288732394366,False,True,32.0,0.9827760799849086
ResNet-56,Variance_Normalization,CIFAR-10,256,0.00593181268101826,0.0208826220137998,10.691894282612232,1758.0504,81.9888888888889,0.4250614,False,98.88450386597938,False,True,32.0,0.8291378899975113
ResNet-56,Variance_Normalization,CIFAR-10,256,0.0053862529582997185,0.023569817264832,24.459604761702323,1843.821,79.71111111111111,0.577804,False,95.79977448453609,True,True,32.0,0.83205948594355
ResNet-56,Variance_Normalization,CIFAR-10,16,0.005135643550933838,0.0085920022281201,4.109841133730116,1990.861,66.38888888888889,0.8425947,False,66.66133162612036,True,True,32.0,0.9959130318794184
ResNet-56,Variance_Normalization,CIFAR-100,16,0.001412352387173004,0.0203855630195039,1.85635982078323,369.57226,51.1,0.67449504,True,55.17365556978233,False,True,32.0,0.9261666545797375
ResNet-56,Variance_Normalization,CIFAR-100,256,0.0009909655953399196,0.0919677185496412,2.1449019401854,86.20910400000001,50.11111111111112,0.67132133,True,91.04381443298968,False,True,32.0,0.5504065424235277
ResNet-56,Variance_Normalization,CIFAR-100,256,9.582518969747146e-05,0.1374982704332374,28.89360302601255,5.0732567,62.45555555555556,0.52711165,True,99.96778350515464,True,True,32.0,0.6247568303075877
ResNet-56,Variance_Normalization,CIFAR-100,16,0.0005730127200717942,0.0490453782495336,0.8123684198632355,79.79462000000001,51.644444444444446,0.69362754,True,58.17461587708067,True,True,32.0,0.887748782966886
ResNet-56,Variance_Normalization,CIFAR-100,16,0.01937568419147863,-0.0198381434831058,48.13849051875927,6230.821,33.644444444444446,0.7791131,False,34.407010243277846,False,True,32.0,0.9778369061001927
ResNet-56,Variance_Normalization,CIFAR-100,256,0.01138897278197488,0.0515212537586903,28.176921044133515,1750.9076,50.477777777777774,0.6764967,False,79.82442010309278,False,True,32.0,0.6323600937230238
ResNet-56,Variance_Normalization,CIFAR-100,256,0.006455160974676225,0.0563158892143086,20.899451053689237,1008.9913,54.84444444444444,0.7116374,False,74.1784793814433,True,True,32.0,0.7393578960067559
ResNet-56,Variance_Normalization,CIFAR-100,16,0.002932870936856912,0.017006009712633,3.6743169708521366,844.8228,21.68888888888889,0.8905453,False,21.55889884763124,True,True,32.0,1.0060295306442302
VGG,Variance_Normalization,CIFAR-10,16,9.669006063531362e-05,0.0500423928757857,1.4681106059702953,17.955887,80.4888888888889,0.49928725,True,94.30617797695264,False,True,32.0,0.8534847940562226
VGG,Variance_Normalization,CIFAR-10,256,5.378375474492052e-06,0.0187929907666511,1.153968700422074,1.9672685,84.36666666666666,0.2945456,True,99.99597293814432,False,True,32.0,0.8437006430134375
VGG,Variance_Normalization,CIFAR-10,256,5.212394901857876e-06,0.0128826940092485,0.5491015706053471,2.2853687,83.92222222222222,0.3254364,True,100.0,True,True,32.0,0.8392222222222222
VGG,Variance_Normalization,CIFAR-10,16,9.996981513997468e-05,0.0541191358922175,1.656468756304441,18.301878,81.18888888888888,0.50097346,True,94.18213828425095,True,True,32.0,0.8620412571633576
VGG,Variance_Normalization,CIFAR-10,16,0.0007843555096803354,0.0185581920180574,0.602008136391063,349.07836,73.58888888888889,0.81783336,False,83.5907490396927,False,True,32.0,0.88034728405108
VGG,Variance_Normalization,CIFAR-10,256,2.9210207389771748e-05,0.0062065251860758,0.1332702574078844,23.674917,77.23333333333333,0.5611996,False,100.0,False,True,32.0,0.7723333333333333
